L_CODE,E_CODE,E_NAME,DEM_NO,DEM_DT,SCL_PREPAR,NO_EQPT,FIN_YEAR,D_TYPE,N1,N2,N3,N4,N5,N6,N7,N8,N9,D_LOCK,YN,JOB_NO,JOB_DT,CTRL_NO,CTRL_DT,OPT,DEM,FULL_RECD,PART_RECD,OUTS,PER_RECD,DEP_DELE,IN_IIL,IN_CVIL,CRITICAL,CTRL_NA,VED,VED_FULL,VED_PART,VED_OUTS,VED_PER,VED_DELE,VED_IIL,VED_CVIL,VED_CRI,VED_CTRLNA,CONS_FM,CONS_TO,CONS_EQPT,LAST_SOUPD,DEMD,FULL_RECDD,PART_RECDD,OUTSD,DEP_DELED,IN_IILD,IN_CVILD,CRITICALD,CTRL_NAD,VEDD,VED_FULLD,VED_PARTD,VED_OUTSD,VED_DELED,VED_IILD,VED_CVILD,VED_CRID,VED_CTLNAD
40,40,D50-A15 ENG,030,2016-08-19,,1,2016-2017,SPD,,,,,,,,,,,Y,02,2016-04-01,,,0,6,1,0,5,16.67,0,0,0,0,6,3,0,0,3,0.0,0,0,0,0,3,,,,2018-03-15,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,DR02,2016-05-13,,60,2016-2017,SPD,,,,,,,,,,,Y,,,,,0,24,0,0,24,0.0,0,0,0,0,24,23,0,0,23,0.0,0,0,0,0,23,,,0,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,031,2016-08-20,,1,2016-2017,SPD,,,,,,,,,,,Y,24,2016-04-13,,,0,34,3,3,31,8.82,0,0,0,0,34,3,1,2,0,33.33,0,0,0,0,3,,,,2018-01-05,,,,,,,,,,,,,,,,,,
T5,,,,,,2,2016-2017,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
T5,,,,,,2,2016-2017,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
T5,T5,TATA TIPP CH,,,,2,2017-2018,APD,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
T5,,,,,,2,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
T5,,,,,,2,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
T5,,,,,,2,2017-2018,,,,,,,,,,,,,,,,,0,2914,0,0,2914,0.0,0,0,0,0,2914,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,032,2016-08-20,,1,2016-2017,SPD,,,,,,,,,,,Y,42,2016-05-10,,,0,36,2,3,34,5.56,0,0,0,0,35,3,1,0,2,33.33,0,0,0,0,3,,,,2018-03-31,,,,,,,,,,,,,,,,,,
T5,,,,,,2,2016-2017,,,,,,,,,,,,,,,,,0,2914,0,0,2914,0.0,0,0,0,0,2914,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
T5,T5,TATA TIPP CH,T001,2016-08-23,,2,2016-2017,APD,,,,,,,,,,,Y,,,,,0,2914,1,6,2913,0.03,0,0,0,38,2914,0,0,0,0,0.0,0,0,0,0,0,,,0,2017-12-19,,,,,,,,,,,,,,,,,,
T6,T6,TATA TIPP EN,T002,2016-08-23,,2,2017-2018,APD,,,,,,,,,,,Y,,,,,0,1057,0,1,1057,0.0,0,0,0,25,1057,0,0,0,0,0.0,0,0,0,0,0,,,0,2017-12-19,,,,,,,,,,,,,,,,,,
70,,,,,,8,2016-2017,,,,,,,,,,,,,247,2016-01-07,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,72,P/ROCK DRILL,033,2016-08-29,,8,2016-2017,SPD,,,,,,,,,,,Y,247,2016-01-07,,,0,18,4,0,14,22.22,0,0,0,0,18,0,0,0,0,0.0,0,0,0,0,0,,,,2016-12-06,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,034,2016-09-05,,1,2016-2017,SPD,,,,,,,,,,,Y,161,2016-07-11,,,0,5,2,1,3,40.0,0,0,0,0,4,1,1,0,0,100.0,0,0,0,0,0,,,,2017-12-13,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,035,2016-09-07,,1,2016-2017,SPD,,,,,,,,,,,Y,38,2016-05-10,,,0,5,2,0,3,40.0,0,0,0,0,5,3,2,0,1,66.67,0,0,0,0,3,,,,2016-12-06,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,036,2016-09-08,,1,2016-2017,SPD,,,,,,,,,,,Y,42,2016-05-10,,,0,60,5,4,55,8.33,0,0,0,0,60,7,4,0,3,57.14,0,0,0,0,7,,,,2018-03-16,,,,,,,,,,,,,,,,,,
26,,,,,,55,2016-2017,,,,,,,,,,,,,,,,,0,1510,0,0,1510,0.0,0,0,0,0,1510,797,0,0,797,0.0,0,0,0,0,797,,,0,,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,037,2016-09-22,,1,2016-2017,SPD,,,,,,,,,,,Y,53,2016-06-08,,,0,2,2,0,0,100.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-31,,,,,,,,,,,,,,,,,,
69,71,TATA JD ENG,038,2016-09-22,,1,2016-2017,SPD,,,,,,,,,,,Y,37,0216-05-10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,71,TATA JD ENG,0038,2016-09-22,,1,2016-2017,SPD,,,,,,,,,,,Y,37,0216-05-10,,,0,6,0,1,6,0.0,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-21,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,039,2016-09-23,,1,2016-2017,SPD,,,,,,,,,,,Y,47,2016-05-26,,,0,2,1,0,1,50.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,2017-01-03,,,,,,,,,,,,,,,,,,
44,44,G14D1 ENG,040,2016-09-29,,1,2016-2017,SPD,,,,,,,,,,,Y,251,2016-09-08,,,0,3,2,0,1,66.67,0,0,0,0,3,2,1,0,1,50.0,0,0,0,0,2,,,,2016-12-16,,,,,,,,,,,,,,,,,,
69,71,TATA JD ENG,019,2016-09-26,,5,2016-2017,APD,,,,,,,,,,,Y,,,,,0,29,19,1,10,65.52,0,0,0,8,29,0,0,0,0,0.0,0,0,0,0,0,,,0,2018-03-21,,,,,,,,,,,,,,,,,,
67,67,OBM MARINER,041,2016-10-03,,1,2016-2017,SPD,,,,,,,,,,,Y,93,2016-06-28,,,0,17,8,2,9,47.06,0,0,0,0,17,10,5,1,4,50.0,0,0,0,0,10,,,,2018-03-21,,,,,,,,,,,,,,,,,,
39,91,BD50 A15 CH,043,2016-10-18,,1,2016-2017,SPD,,,,,,,,,,,Y,306,2016-02-02,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2016-12-16,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,044,2016-10-22,,1,2016-2017,SPD,,,,,,,,,,,Y,250,2016-09-08,,,0,15,9,0,6,60.0,0,0,0,0,15,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-31,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,045,2016-10-27,,1,2016-2017,SPD,,,,,,,,,,,Y,41,2016-05-10,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2017-12-21,,,,,,,,,,,,,,,,,,
44,44,G14D1 ENG,046,2016-11-02,,1,2016-2017,SPD,,,,,,,,,,,Y,251,2016-09-08,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,2017-08-31,,,,,,,,,,,,,,,,,,
62,88,AC PERKINS,047,2016-11-07,,1,2016-2017,SPD,,,,,,,,,,,Y,32,2016-05-10,,,0,6,3,0,3,50.0,0,0,0,0,6,0,0,0,0,0.0,0,0,0,0,0,,,,2017-12-11,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,048,2016-11-08,,1,2016-2017,SPD,,,,,,,,,,,Y,213,2016-08-08,,,0,4,1,1,3,25.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,2018-02-09,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,049,2016-11-18,,1,2016-2017,SPD,,,,,,,,,,,Y,53,2016-06-08,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2017-02-03,,,,,,,,,,,,,,,,,,
68,70,TATA JD CH,050,2016-11-18,,1,2016-2017,SPD,,,,,,,,,,,Y,390,2016-11-05,,,0,28,11,4,17,39.29,0,0,0,0,27,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-21,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,051,2016-11-18,,1,2016-2017,SPD,,,,,,,,,,,Y,44,2016-05-26,,,0,2,0,0,2,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,052,2016-11-28,,1,2015-2016,SPD,,,,,,,,,,,Y,53,2016-06-08,,,0,3,0,0,3,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,053,2016-12-02,,1,2016-2017,SPD,,,,,,,,,,,Y,320,2016-10-07,,,0,10,4,0,6,40.0,0,0,0,0,10,0,0,0,0,0.0,0,0,0,0,0,,,,2017-02-03,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,054,2016-12-02,,1,2016-2017,SPD,,,,,,,,,,,Y,176,2016-07-21,,,0,49,37,4,12,75.51,0,0,0,0,48,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-29,,,,,,,,,,,,,,,,,,
62,88,AC PERKINS,055,2016-12-05,,1,2016-2017,SPD,,,,,,,,,,,Y,49,2016-05-26,,,0,7,7,0,0,100.0,0,0,0,0,7,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-21,,,,,,,,,,,,,,,,,,
44,44,G14D1 ENG,056,2016-12-07,,1,2016-2017,SPD,,,,,,,,,,,Y,321,2016-10-07,,,0,3,3,0,0,100.0,0,0,0,0,3,1,1,0,0,100.0,0,0,0,0,1,,,,2017-02-03,,,,,,,,,,,,,,,,,,
34,34,MG 605 ENG,057,2016-12-07,,1,2016-2017,SPD,,,,,,,,,,,Y,121,2016-07-01,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2018-02-10,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,058,2016-12-17,,1,2016-2017,SPD,,,,,,,,,,,Y,02,2016-04-01,,,0,8,1,0,7,12.5,0,0,0,0,8,1,0,0,1,0.0,0,0,0,0,1,,,,2018-03-24,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,059,2016-12-20,,1,2016-2017,SPD,,,,,,,,,,,Y,40,2016-05-10,,,0,2,1,0,1,50.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2017-03-09,,,,,,,,,,,,,,,,,,
62,88,AC PERKINS,060,2017-01-06,,1,2016-2017,SPD,,,,,,,,,,,Y,04,2015-04-16,,,0,13,0,0,13,0.0,0,0,0,0,13,0,0,0,0,0.0,0,0,0,0,0,,,,2017-12-11,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,061,2017-01-06,,1,2016-2017,SPD,,,,,,,,,,,Y,250,2016-09-08,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2017-12-23,,,,,,,,,,,,,,,,,,
68,55,JCB CHASSIS,062,2017-01-10,,1,2016-2017,SPD,,,,,,,,,,,Y,44,2016-05-26,,,0,6,3,0,3,50.0,0,0,0,0,5,1,1,0,0,100.0,0,0,0,0,0,,,,2017-12-13,,,,,,,,,,,,,,,,,,
62,88,AC PERKINS,002,2017-01-11,,4,2017-2018,APD,,,,,,,,,,,Y,,,,,0,48,41,4,7,85.42,0,0,0,30,48,0,0,0,0,0.0,0,0,0,0,0,,,0,2018-03-29,386,236,78,74,,,,,,,,,,,,,,
68,,,,,,12,2017-2018,,,,,,,,,,,,,,,,,0,1177,0,0,1177,0.0,0,0,0,0,1177,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
17,,,,,,10,2017-2018,,,,,,,,,,,,,,,,,0,39,0,0,39,0.0,0,0,0,0,39,2,0,0,2,0.0,0,0,0,0,2,,,0,,,,,,,,,,,,,,,,,,,
68,70,TATA JD CH,001,2017-01-11,,12,2017-2018,APD,,,,,,,,,,,Y,,,,,0,421,174,92,247,41.33,0,0,0,10,420,0,0,0,0,0.0,0,0,0,0,0,,,0,2018-01-30,,,,,,,,,,,,,,,,,,
17,,,,,,10,2017-2018,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
17,17,OBM 30 HP,003,2017-01-11,,10,2017-2018,APD,,,,,,,,,,,Y,,,,,0,36,29,1,7,80.56,0,0,0,7,36,27,22,0,5,81.48,0,0,0,6,27,,,0,2018-01-09,326,156,29,141,,,,,,,,,,,,,,
77,,,,,,4,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
35,35,OBM 115,005,2017-01-11,,10,2017-2018,APD,,,,,,,,,,,Y,,,,,0,145,73,15,72,50.34,0,0,0,16,145,0,0,0,0,0.0,0,0,0,0,0,,,0,2017-03-28,,,,,,,,,,,,,,,,,,
67,67,OBM MARINER,006,2017-01-11,,25,2017-2018,APD,,,,,,,,,,,Y,,,,,0,48,16,19,32,33.33,0,0,0,8,48,33,9,15,9,27.27,0,0,0,8,33,,,0,2018-03-21,498,83,36,379,,,,,,,,,,,,,,
77,87,CHICAGO ENG,004,2017-01-11,,4,2017-2018,APD,,,,,,,,,,,Y,,,,,0,80,79,0,1,98.75,0,0,0,15,80,0,0,0,0,0.0,0,0,0,0,0,,,0,2018-02-28,,,,,,,,,,,,,,,,,,
38,,,,,,3,2018-2019,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
40,,,,,,3,2018-2019,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
38,,,,,,3,2018-2019,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
38,,,,,,5,2018-2019,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
44,,,,,,2,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
34,,,,,,2,2018-2019,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
34,34,MG 605 ENG,010,2017-01-11,,2,2017-2018,APD,,,,,,,,,,,Y,,,,,0,93,61,7,32,65.59,0,0,0,33,93,53,37,3,13,69.81,0,0,0,20,53,,,0,2018-03-09,,,,,,,,,,,,,,,,,,
44,,,,,,2,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
55,55,JCB SUPER CH,063,2017-01-12,,1,2016-2017,SPD,,,,,,,,,,,Y,315,2016-02-04,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,2017-09-06,,,,,,,,,,,,,,,,,,
45,,,,,,1,2017-2018,,,,,,,,,,,,,,,,,0,483,0,0,483,0.0,0,0,0,0,483,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
45,45,P4 ENGINE,009,2017-01-11,,1,2017-2018,APD,,,,,,,,,,,Y,,,,,0,66,4,0,62,6.06,0,0,0,20,66,0,0,0,0,0.0,0,0,0,0,0,,,0,2017-11-03,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,064,2017-01-14,,1,2016-2017,SPD,,,,,,,,,,,Y,481,2016-12-03,,,0,47,42,0,5,89.36,0,0,0,0,46,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-31,,,,,,,,,,,,,,,,,,
68,55,JCB CHASSIS,065,2017-01-16,,1,2016-2017,SPD,,,,,,,,,,,Y,312,2016-10-04,,,0,6,3,1,3,50.0,0,0,0,0,5,1,1,0,0,100.0,0,0,0,0,0,,,,2017-12-13,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,066,2017-01-16,,1,2016-2017,SPD,,,,,,,,,,,Y,162,2016-07-11,,,0,2,1,0,1,50.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,11,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,011,2017-01-11,,4,2017-2018,APD,,,,,,,,,,,Y,,,,,0,187,77,23,110,41.18,0,0,0,7,186,21,9,6,6,42.86,0,0,0,2,21,,,0,2018-03-31,1442,521,137,807,,,,,,,,,,,,,,
88,99,SKID S/LOAD,012,2017-01-11,,12,2017-2018,APD,,,,,,,,,,,Y,,,,,0,214,165,33,49,77.1,0,0,0,9,214,60,47,9,13,78.33,0,0,0,9,60,,,0,2018-03-31,3847,2671,384,792,,,,,,,,,,,,,,
70,,,,,,9,2017-2018,,,,,,,,,,,,,,,,,0,22,0,0,22,0.0,0,0,0,0,22,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
70,,,,,,9,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
70,72,P/ROCK DRILL,013,2017-01-11,,9,2017-2018,APD,,,,,,,,,,,Y,,,,,0,37,8,7,29,21.62,0,0,0,6,37,0,0,0,0,0.0,0,0,0,0,0,,,0,2017-07-10,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,014,2017-01-11,,11,2017-2018,APD,,,,,,,,,,,Y,,,,,0,55,8,0,47,14.55,0,0,0,8,54,28,5,0,23,17.86,0,0,0,8,28,,,0,2018-03-21,,,,,,,,,,,,,,,,,,
44,,,,,,2,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
44,44,G14D1 ENG,016,2017-01-11,,6,2017-2018,APD,,,,,,,,,,,Y,,,,,0,171,108,19,63,63.16,0,0,0,34,171,94,62,6,26,65.96,0,0,0,24,94,,,0,2018-03-21,,,,,,,,,,,,,,,,,,
59,59,DOZER BD 14W,015,2017-01-11,,4,2017-2018,APD,,,,,,,,,,,Y,,,,,0,186,109,10,77,58.6,0,0,0,17,186,1,0,0,1,0.0,0,0,0,0,1,,,0,2018-03-31,1066,193,47,827,,,,,,,,,,,,,,
59,59,DOZER BD 14W,067,2017-01-20,,1,2016-2017,SPD,,,,,,,,,,,Y,250,2016-09-08,,,0,2,2,0,0,100.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,2018-01-16,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,007,2017-01-11,,5,2017-2018,APD,,,,,,,,,,,Y,,,,,0,95,72,6,23,75.79,0,0,0,17,94,42,35,3,4,83.33,0,0,0,9,41,,,0,2018-03-29,565,180,39,346,,,,,,,,,,,,,,
40,40,D50-A15 ENG,008,2017-01-11,,3,2017-2018,APD,,,,,,,,,,,Y,,,,,0,60,44,7,16,73.33,0,0,0,16,60,23,20,1,2,86.96,0,0,0,7,23,,,0,2018-03-15,284,122,9,153,,,,,,,,,,,,,,
33,33,MG 605 CH,068,2017-01-25,,1,2016-2017,SPD,,,,,,,,,,,Y,120,2016-07-01,,,0,6,3,0,3,50.0,0,0,0,0,6,6,3,0,3,50.0,0,0,0,0,6,,,,2018-03-29,,,,,,,,,,,,,,,,,,
68,70,TATA JD CH (,069,2017-01-25,,1,2016-2017,SPD,,,,,,,,,,,Y,216,2016-08-10,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,2017-07-10,,,,,,,,,,,,,,,,,,
79,,,,,,10,2017-2018,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
79,,,,,,10,2018-2019,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
79,90,BD80 A12 ENG,017,2017-01-11,,10,2017-2018,APD,,,,,,,,,,,Y,,,,,0,114,30,25,84,26.32,0,0,0,35,113,71,19,16,36,26.76,0,0,0,26,70,,,0,2018-03-31,1193,192,71,930,,,,,,,,,,,,,,
T5,T5,TATA TIPP CH,01,2016-02-10,,1,2016-2017,SPD,,,,,,,,,,,Y,12,2016-04-06,,,0,50,22,0,28,44.0,0,0,0,0,50,0,0,0,0,0.0,0,0,0,0,0,,,,2017-09-21,111,57,0,54,,,,,,,,,,,,,,
T6,T6,TATA TIPP EN,02,2017-02-10,,1,2017-2018,SPD,,,,,,,,,,,Y,61,2016-06-16,,,0,11,7,0,4,63.64,0,0,0,0,11,0,0,0,0,0.0,0,0,0,0,0,,,,2017-09-22,,,,,,,,,,,,,,,,,,
T6,T6,TATA TIPP EN,03,2017-02-10,,1,2017-2018,SPD,,,,,,,,,,,Y,61,2016-06-16,,,0,12,8,0,4,66.67,0,0,0,0,12,0,0,0,0,0.0,0,0,0,0,0,,,,2017-11-07,,,,,,,,,,,,,,,,,,
T6,T6,TATA TIPP EN,03,2017-02-10,,1,2017-2018,SPD,,,,,,,,,,,Y,61,2016-06-16,,,0,12,8,0,4,66.67,0,0,0,0,12,0,0,0,0,0.0,0,0,0,0,0,,,,2017-08-31,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,070,2017-02-14,,1,2016-2017,SPD,,,,,,,,,,,Y,55,2016-06-08,,,0,1,1,0,0,100.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD CH M,071,2017-02-14,,1,2016-2017,SPD,,,,,,,,,,,Y,237,2016-08-30,,,0,6,4,0,2,66.67,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,2017-12-13,,,,,,,,,,,,,,,,,,
68,70,TATA JD CH M,072,2017-02-14,,1,2016-2017,SPD,,,,,,,,,,,Y,151,2016-07-11,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
69,71,TATA JD ENG,018,2017-02-15,,5,2017-2018,APD,,,,,,,,,,,Y,,,,,0,68,30,6,38,44.12,0,0,0,8,67,0,0,0,0,0.0,0,0,0,0,0,,,0,2018-03-28,295,45,8,242,,,,,,,,,,,,,,
37,,,,,,10,2017-2018,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,KA17,2017-02-16,,50,2017-2018,APD,,,,,,,,,,,Y,,,,,0,237,0,0,237,0.0,0,0,0,1,237,222,0,0,222,0.0,0,0,0,1,222,,,0,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,KF17,2017-02-17,,10,2017-2018,APD,,,,,,,,,,,Y,,,,,0,221,0,0,221,0.0,0,0,0,0,221,207,0,0,207,0.0,0,0,0,0,207,,,0,,,,,,,,,,,,,,,,,,,
78,,,,,,10,2017-2018,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,19,2017-02-15,,10,2017-2018,APD,,,,,,,,,,,Y,,,,,0,414,251,66,163,60.63,0,0,0,95,413,264,155,45,64,58.71,0,0,0,79,264,,,0,2018-03-31,6736,2481,377,3898,,,,,,,,,,,,,,
33,33,MG 605 CH,073,2017-02-22,,1,2016-2017,SPD,,,,,,,,,,,Y,120,2016-07-01,,,0,1,1,0,0,100.0,0,0,0,0,1,1,1,0,0,100.0,0,0,0,0,1,,,,2017-03-28,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,074,2016-02-24,,1,2016-2017,SPD,,,,,,,,,,,Y,425,2016-03-22,,,0,3,0,0,3,0.0,0,0,0,0,3,1,0,0,1,0.0,0,0,0,0,1,,,,2017-07-22,,,,,,,,,,,,,,,,,,
55,70,TATA JD CH,075,2017-02-25,,1,2016-2017,SPD,,,,,,,,,,,Y,09,2015-05-06,,,0,3,2,0,1,66.67,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,2017-03-01,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,076,2017-02-27,,1,2016-2017,SPD,,,,,,,,,,,Y,55,2016-06-08,,,0,1,1,0,0,100.0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
35,35,OBM 115,077,2017-03-01,,1,2016-2017,SPD,,,,,,,,,,,Y,485,2016-12-07,,,0,17,15,1,2,88.24,0,0,0,0,17,0,0,0,0,0.0,0,0,0,0,0,,,,2017-07-10,,,,,,,,,,,,,,,,,,
77,87,CHICAGO ENG,078,2017-03-10,,1,2016-2017,SPD,,,,,,,,,,,Y,50,2016-05-26,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-21,,,,,,,,,,,,,,,,,,
37,89,BD 80 A12 CH,079,2017-03-24,,1,2016-2017,SPD,,,,,,,,,,,Y,380,2016-03-04,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
69,71,TATA JD ENG,080,2017-03-30,,1,2016-2017,SPD,,,,,,,,,,,Y,238,2016-08-30,,,0,3,0,0,3,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,001,2017-04-18,,1,2017-2018,SPD,,,,,,,,,,,Y,120,2016-07-01,,,0,4,4,0,0,100.0,0,0,0,0,4,2,2,0,0,100.0,0,0,0,0,2,,,,2017-10-12,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,002,2017-04-25,,1,2017-2018,SPD,,,,,,,,,,,Y,47,2016-05-26,,,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,003,2017-04-25,,1,2017-2018,SPD,,,,,,,,,,,Y,176,2016-07-21,,,0,4,1,0,3,25.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
77,87,CHICAGO ENG,004,2017-05-16,,1,2017-2018,SPD,,,,,,,,,,,Y,50,2016-05-26,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
